channel,icbp_customer,fisc_yr_pd,bu,Sku,velocity,ea_cs,ea_gr,si_kg
MODERNO,CI,2021002,W SNACKS,65013.0,A,240.0,24.000833333333336,650.8989999999999
MODERNO,CI,2021002,W SNACKS,65016.0,A,84.0,21.99861111111111,326.29800000000006
MODERNO,CI,2021002,W SNACKS,65018.0,A,78.0,91.99652777777779,465.355
MODERNO,CI,2021002,W SNACKS,65020.0,A,12.0,107.99166666666666,378.407
MODERNO,CI,2021002,W SNACKS,65021.0,A,12.0,107.99166666666666,211.22900000000004
MODERNO,CI,2021002,W SNACKS,65022.0,C-Regular,60.0,40.0,213.602
MODERNO,CI,2021002,W SNACKS,65080.0,C-Regular,60.0,25.99833333333333,0.0
MODERNO,CI,2021002,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,0.0
MODERNO,CI,2021003,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,6163.155999999997
MODERNO,CI,2021003,CEREAL,10015.0,A,21.0,490.00952380952384,9055.466000000004
MODERNO,CI,2021003,CEREAL,10018.0,A,16.0,740.00625,274396.76800000004
MODERNO,CI,2021003,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,0.0
MODERNO,CI,2021003,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,5489.3240000000005
MODERNO,CI,2021003,CEREAL,10218.0,A,24.0,620.0041666666667,90175.36499999999
MODERNO,CI,2021003,CEREAL,10233.0,A,21.0,450.00476190476195,10688.238000000001
MODERNO,CI,2021003,CEREAL,10250.0,B-Regular,24.0,469.9958333333333,4918.093
MODERNO,CI,2021003,CEREAL,10302.0,B-Regular,28.0,260.0071428571428,1645.3339999999994
MODERNO,CI,2021003,CEREAL,10304.0,A,24.0,700.0083333333333,5980.911000000003
MODERNO,CI,2021003,CEREAL,10408.0,A,24.0,489.99166666666673,19133.461000000007
MODERNO,CI,2021003,CEREAL,10509.0,A,24.0,409.99166666666673,32146.892999999996
MODERNO,CI,2021003,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,2717.3519999999994
MODERNO,CI,2021003,CEREAL,10700.0,C-Regular,104.0,29.99807692307693,0.0
MODERNO,CI,2021003,CEREAL,10707.0,C-Regular,104.0,35.00096153846154,0.0
MODERNO,CI,2021003,CEREAL,10713.0,B-Regular,12.0,310.8250000000001,11462.069999999994
MODERNO,CI,2021003,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,723.8459999999997
MODERNO,CI,2021003,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,4158.002
MODERNO,CI,2021003,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,12430.675
MODERNO,CI,2021003,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,1037.42
MODERNO,CI,2021003,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,657.3929999999998
MODERNO,CI,2021003,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,5485.682
MODERNO,CI,2021003,CEREAL,20031.0,C-Regular,28.0,464.9964285714285,481.73899999999986
MODERNO,CI,2021003,CEREAL,20043.0,B-Regular,20.0,775.01,3549.5780000000013
MODERNO,CI,2021003,CEREAL,20045.0,A,16.0,529.98,147008.117
MODERNO,CI,2021003,CEREAL,20073.0,A,21.0,299.9952380952381,4145.378
MODERNO,CI,2021003,CEREAL,20076.0,A,21.0,420.0047619047619,23126.49
MODERNO,CI,2021003,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,1666.534
MODERNO,CI,2021003,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,12822.827
MODERNO,CI,2021003,CEREAL,20094.0,X,24.0,260.00416666666666,0.0
MODERNO,CI,2021003,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,1132.1989999999996
MODERNO,CI,2021003,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,2381.254999999999
MODERNO,CI,2021003,CEREAL,20135.0,C-Regular,24.0,340.00416666666666,824.1800000000006
MODERNO,CI,2021003,CEREAL,20138.0,C-Regular,24.0,399.99166666666673,700.8149999999994
MODERNO,CI,2021003,CEREAL,20141.0,C-Regular,21.0,559.9904761904761,1340.6280000000004
MODERNO,CI,2021003,CEREAL,20156.0,A,27.0,585.0,26255.044
MODERNO,CI,2021003,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,1331.513
MODERNO,CI,2021003,CEREAL,20185.0,C-Regular,24.0,309.9916666666667,0.0
MODERNO,CI,2021003,OTHERS,10820.0,A,27.0,253.00370370370374,150.285
MODERNO,CI,2021003,OTHERS,10821.0,A,27.0,253.00370370370374,273.24600000000004
MODERNO,CI,2021003,SALTY,80000.0,A,14.0,136.9857142857143,1692.507
MODERNO,CI,2021003,SALTY,80007.0,A,14.0,136.9857142857143,1012.033
MODERNO,CI,2021003,SALTY,80014.0,A,14.0,136.51785714285714,1411.9260000000004
MODERNO,CI,2021003,SALTY,80024.0,A,12.0,37.00833333333333,308.168
MODERNO,CI,2021003,SALTY,80025.0,B-Regular,12.0,39.99166666666667,581.1669999999999
MODERNO,CI,2021003,SALTY,80026.0,A,12.0,39.99166666666667,377.69
MODERNO,CI,2021003,SALTY,80031.0,A,12.0,67.01666666666667,331.337
MODERNO,CI,2021003,SALTY,80032.0,A,12.0,70.98333333333333,300.696
MODERNO,CI,2021003,SALTY,80033.0,A,12.0,70.98333333333333,344.9890000000001
MODERNO,CI,2021003,SALTY,80055.0,B-Regular,100.0,136.9875,0.0
MODERNO,CI,2021003,SALTY,80057.0,C-Regular,8.0,111.975,0.0
MODERNO,CI,2021003,SALTY,80092.0,X,14.0,208.9307692307692,0.0
MODERNO,CI,2021003,SALTY,80093.0,X,14.0,202.85,0.0
MODERNO,CI,2021003,SALTY,80094.0,X,14.0,202.85,0.0
MODERNO,CI,2021003,W SNACKS,11838.0,A,12.0,384.0,211.958
MODERNO,CI,2021003,W SNACKS,11847.0,A,12.0,384.0,258.036
MODERNO,CI,2021003,W SNACKS,11853.0,A,12.0,384.0,101.365
MODERNO,CI,2021003,W SNACKS,11916.0,A,12.0,384.0,110.58000000000006
MODERNO,CI,2021003,W SNACKS,12132.0,A,12.0,384.0,152.05100000000004
MODERNO,CI,2021003,W SNACKS,12133.0,A,12.0,384.0,207.356
MODERNO,CI,2021003,W SNACKS,60000.0,A,240.0,19.0,237.11600000000007
MODERNO,CI,2021003,W SNACKS,60015.0,A,140.0,71.99875000000002,164.1820000000001
MODERNO,CI,2021003,W SNACKS,60020.0,C-Regular,48.0,36.99583333333333,60.35900000000001
MODERNO,CI,2021003,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,125.211
MODERNO,CI,2021003,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,125.20699999999998
MODERNO,CI,2021003,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,378.00699999999995
MODERNO,CI,2021003,W SNACKS,60057.0,B-Regular,60.0,20.003333333333327,115.216
MODERNO,CI,2021003,W SNACKS,60058.0,C-Regular,60.0,20.003333333333327,87.60300000000004
MODERNO,CI,2021003,W SNACKS,60059.0,A,80.0,49.498333333333335,551.747
MODERNO,CI,2021003,W SNACKS,60063.0,C-Regular,12.0,110.0,104.27899999999998
MODERNO,CI,2021003,W SNACKS,60065.0,B-Regular,12.0,110.0,110.87900000000003
MODERNO,CI,2021003,W SNACKS,65000.0,A,120.0,39.99916666666667,523.202
MODERNO,CI,2021003,W SNACKS,65002.0,A,120.0,37.00166666666667,226.438
MODERNO,CI,2021003,W SNACKS,65004.0,A,120.0,37.00166666666667,266.403
MODERNO,CI,2021003,W SNACKS,65005.0,A,120.0,39.99916666666667,268.81
MODERNO,CI,2021003,W SNACKS,65006.0,A,60.0,32.99833333333333,142.53499999999997
MODERNO,CI,2021003,W SNACKS,65007.0,A,60.0,32.99833333333333,184.10800000000003
MODERNO,CI,2021003,W SNACKS,65008.0,C-Regular,112.0,16.070535714285715,77.38599999999998
MODERNO,CI,2021003,W SNACKS,65013.0,A,240.0,24.000833333333336,339.845
MODERNO,CI,2021003,W SNACKS,65016.0,A,84.0,21.99861111111111,177.41299999999998
MODERNO,CI,2021003,W SNACKS,65018.0,A,72.0,23.00138888888889,233.51
MODERNO,CI,2021003,W SNACKS,65020.0,A,12.0,107.99166666666666,352.48699999999985
MODERNO,CI,2021003,W SNACKS,65021.0,A,12.0,107.99166666666666,224.198
MODERNO,CI,2021003,W SNACKS,65022.0,C-Regular,60.0,40.0,76.796
MODERNO,CI,2021003,W SNACKS,65080.0,C-Regular,60.0,25.99833333333333,0.0
MODERNO,CI,2021003,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,0.0
MODERNO,CI,2021004,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,7977.533000000001
MODERNO,CI,2021004,CEREAL,10015.0,A,21.0,490.00952380952384,20704.086
MODERNO,CI,2021004,CEREAL,10018.0,A,16.0,725.0093750000002,80612.90299999998
MODERNO,CI,2021004,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,0.0
MODERNO,CI,2021004,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,8859.247
MODERNO,CI,2021004,CEREAL,10218.0,A,24.0,620.0041666666667,45965.03399999999
MODERNO,CI,2021004,CEREAL,10233.0,A,21.0,450.00476190476195,21915.109
MODERNO,CI,2021004,CEREAL,10250.0,B-Regular,24.0,469.9958333333333,6407.059000000001
MODERNO,CI,2021004,CEREAL,10302.0,B-Regular,28.0,260.0071428571428,3763.8779999999997
MODERNO,CI,2021004,CEREAL,10304.0,A,24.0,700.0083333333333,15439.52
MODERNO,CI,2021004,CEREAL,10408.0,A,24.0,489.99166666666673,21555.992
MODERNO,CI,2021004,CEREAL,10509.0,A,24.0,409.99166666666673,36978.25999999999
MODERNO,CI,2021004,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,5026.689
MODERNO,CI,2021004,CEREAL,10700.0,C-Regular,104.0,29.99807692307693,0.0
MODERNO,CI,2021004,CEREAL,10707.0,C-Regular,104.0,35.00096153846154,0.0
MODERNO,CI,2021004,CEREAL,10713.0,B-Regular,12.0,310.8250000000001,5919.380999999999
MODERNO,CI,2021004,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,732.1500000000002
MODERNO,CI,2021004,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,4095.005
MODERNO,CI,2021004,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,7367.844
MODERNO,CI,2021004,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,1588.0580000000007
MODERNO,CI,2021004,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,1710.785
MODERNO,CI,2021004,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,10027.445999999998
MODERNO,CI,2021004,CEREAL,20031.0,C-Regular,28.0,464.9964285714285,351.54999999999984
MODERNO,CI,2021004,CEREAL,20043.0,B-Regular,20.0,775.01,9749.702
MODERNO,CI,2021004,CEREAL,20045.0,A,16.0,529.98,75416.83
MODERNO,CI,2021004,CEREAL,20073.0,A,21.0,299.9952380952381,16323.311000000003
MODERNO,CI,2021004,CEREAL,20076.0,A,21.0,420.0047619047619,37838.598
MODERNO,CI,2021004,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,3057.809
MODERNO,CI,2021004,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,10709.35
MODERNO,CI,2021004,CEREAL,20094.0,X,24.0,260.00416666666666,0.0
MODERNO,CI,2021004,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,1183.207
MODERNO,CI,2021004,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,4467.299999999998
MODERNO,CI,2021004,CEREAL,20135.0,C-Regular,24.0,340.00416666666666,3737.377
MODERNO,CI,2021004,CEREAL,20138.0,C-Regular,24.0,399.99166666666673,3580.7670000000007
MODERNO,CI,2021004,CEREAL,20141.0,C-Regular,21.0,559.9904761904761,5585.953999999999
MODERNO,CI,2021004,CEREAL,20156.0,A,27.0,585.0,12328.931
MODERNO,CI,2021004,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,2079.3530000000005
MODERNO,CI,2021004,CEREAL,20185.0,C-Regular,24.0,309.9916666666667,0.0009999999999763534
MODERNO,CI,2021004,OTHERS,10820.0,A,27.0,253.00370370370374,293.74
MODERNO,CI,2021004,OTHERS,10821.0,A,27.0,253.00370370370374,539.6639999999999
MODERNO,CI,2021004,SALTY,80000.0,A,14.0,136.9857142857143,1163.054
MODERNO,CI,2021004,SALTY,80007.0,A,14.0,136.9857142857143,970.3760000000001
MODERNO,CI,2021004,SALTY,80014.0,A,14.0,136.51785714285714,924.5060000000001
MODERNO,CI,2021004,SALTY,80024.0,A,12.0,37.00833333333333,768.2250000000001
MODERNO,CI,2021004,SALTY,80025.0,B-Regular,12.0,39.99166666666667,364.25199999999984
MODERNO,CI,2021004,SALTY,80026.0,A,12.0,39.99166666666667,759.2090000000002
MODERNO,CI,2021004,SALTY,80031.0,A,12.0,67.01666666666667,514.685
MODERNO,CI,2021004,SALTY,80032.0,A,12.0,70.98333333333333,460.848
MODERNO,CI,2021004,SALTY,80033.0,A,12.0,70.98333333333333,484.7019999999998
MODERNO,CI,2021004,SALTY,80093.0,X,14.0,202.85,0.0
MODERNO,CI,2021004,W SNACKS,11838.0,A,12.0,384.0,557.566
MODERNO,CI,2021004,W SNACKS,11847.0,A,12.0,384.0,755.7220000000002
MODERNO,CI,2021004,W SNACKS,11853.0,A,12.0,384.0,451.57600000000014
MODERNO,CI,2021004,W SNACKS,11916.0,A,12.0,384.0,419.323
MODERNO,CI,2021004,W SNACKS,12132.0,A,12.0,384.0,437.753
MODERNO,CI,2021004,W SNACKS,12133.0,A,12.0,384.0,525.3029999999999
MODERNO,CI,2021004,W SNACKS,60000.0,A,240.0,19.0,533.5160000000002
MODERNO,CI,2021004,W SNACKS,60015.0,A,240.0,18.000000000000004,436.327
MODERNO,CI,2021004,W SNACKS,60020.0,C-Regular,48.0,36.99583333333333,136.73000000000002
MODERNO,CI,2021004,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,388.941
MODERNO,CI,2021004,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,325.00699999999995
MODERNO,CI,2021004,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,236.898
MODERNO,CI,2021004,W SNACKS,60057.0,B-Regular,60.0,20.003333333333327,316.843
MODERNO,CI,2021004,W SNACKS,60058.0,C-Regular,60.0,20.003333333333327,236.42800000000003
MODERNO,CI,2021004,W SNACKS,60059.0,A,120.0,21.99916666666667,778.783
MODERNO,CI,2021004,W SNACKS,60063.0,C-Regular,12.0,110.0,230.997
MODERNO,CI,2021004,W SNACKS,60065.0,B-Regular,12.0,110.0,327.35400000000004
MODERNO,CI,2021004,W SNACKS,65000.0,A,120.0,39.99916666666667,1142.3990000000006
MODERNO,CI,2021004,W SNACKS,65002.0,A,120.0,37.00166666666667,825.8810000000001
MODERNO,CI,2021004,W SNACKS,65004.0,A,120.0,37.00166666666667,679.3439999999998
MODERNO,CI,2021004,W SNACKS,65005.0,A,120.0,39.99916666666667,571.207
MODERNO,CI,2021004,W SNACKS,65006.0,A,60.0,32.99833333333333,552.3670000000002
MODERNO,CI,2021004,W SNACKS,65007.0,A,60.0,32.99833333333333,700.8659999999996
MODERNO,CI,2021004,W SNACKS,65008.0,C-Regular,112.0,16.070535714285715,334.765
MODERNO,CI,2021004,W SNACKS,65013.0,A,240.0,24.000833333333336,397.439
MODERNO,CI,2021004,W SNACKS,65016.0,A,156.0,14.29909722222222,584.494
MODERNO,CI,2021004,W SNACKS,65018.0,A,72.0,23.00138888888889,688.923
MODERNO,CI,2021004,W SNACKS,65020.0,A,12.0,107.99166666666666,663.5110000000001
MODERNO,CI,2021004,W SNACKS,65021.0,A,12.0,107.99166666666666,513.1779999999999
MODERNO,CI,2021004,W SNACKS,65022.0,C-Regular,60.0,40.0,201.608
MODERNO,CI,2021004,W SNACKS,65080.0,C-Regular,60.0,25.99833333333333,277.67
MODERNO,CI,2021004,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,374.389
MODERNO,CI,2021005,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,4823.958
MODERNO,CI,2021005,CEREAL,10015.0,A,21.0,490.00952380952384,20426.243
MODERNO,CI,2021005,CEREAL,10018.0,A,16.0,740.00625,86452.14199999999
MODERNO,CI,2021005,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,0.0
MODERNO,CI,2021005,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,5237.594
MODERNO,CI,2021005,CEREAL,10218.0,A,20.0,710.0020833333333,35846.488
MODERNO,CI,2021005,CEREAL,10233.0,A,21.0,450.00476190476195,17275.042999999998
MODERNO,CI,2021005,CEREAL,10250.0,B-Regular,24.0,469.9958333333333,4286.412
MODERNO,CI,2021005,CEREAL,10302.0,B-Regular,28.0,260.0071428571428,2191.351
MODERNO,CI,2021005,CEREAL,10304.0,A,24.0,700.0083333333333,10248.2
MODERNO,CI,2021005,CEREAL,10408.0,A,24.0,489.99166666666673,14841.052
MODERNO,CI,2021005,CEREAL,10509.0,A,24.0,409.99166666666673,27118.714
MODERNO,CI,2021005,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,3908.74
MODERNO,CI,2021005,CEREAL,10700.0,C-Regular,104.0,29.99807692307693,708.203
MODERNO,CI,2021005,CEREAL,10707.0,C-Regular,104.0,35.00096153846154,804.4659999999997
MODERNO,CI,2021005,CEREAL,10713.0,B-Regular,12.0,310.8250000000001,7803.004000000001
MODERNO,CI,2021005,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,532.472
MODERNO,CI,2021005,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,3616.198
MODERNO,CI,2021005,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,5453.861
MODERNO,CI,2021005,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,1284.8010000000004
MODERNO,CI,2021005,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,1441.4910000000002
MODERNO,CI,2021005,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,4637.525
MODERNO,CI,2021005,CEREAL,20031.0,C-Regular,28.0,464.9964285714285,299.46299999999997
MODERNO,CI,2021005,CEREAL,20043.0,B-Regular,20.0,775.01,7750.161999999999
MODERNO,CI,2021005,CEREAL,20045.0,A,13.0,529.98,64616.72900000001
MODERNO,CI,2021005,CEREAL,20073.0,A,21.0,299.9952380952381,12114.907
MODERNO,CI,2021005,CEREAL,20076.0,A,21.0,420.0047619047619,29044.876
MODERNO,CI,2021005,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,1376.3829999999998
MODERNO,CI,2021005,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,10798.161000000002
MODERNO,CI,2021005,CEREAL,20094.0,X,24.0,260.00416666666666,0.0
MODERNO,CI,2021005,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,897.6019999999997
MODERNO,CI,2021005,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,1653.0949999999998
MODERNO,CI,2021005,CEREAL,20135.0,C-Regular,24.0,320.0,2774.4709999999995
MODERNO,CI,2021005,CEREAL,20138.0,C-Regular,24.0,399.99166666666673,2985.5840000000007
MODERNO,CI,2021005,CEREAL,20141.0,C-Regular,21.0,559.9904761904761,1599.346
MODERNO,CI,2021005,CEREAL,20156.0,A,24.0,549.9999999999999,12936.122
MODERNO,CI,2021005,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,1222.083
MODERNO,CI,2021005,CEREAL,20185.0,C-Regular,24.0,309.9916666666667,0.0
MODERNO,CI,2021005,OTHERS,10820.0,A,27.0,253.00370370370374,184.442
MODERNO,CI,2021005,OTHERS,10821.0,A,27.0,253.00370370370374,368.882
MODERNO,CI,2021005,SALTY,80000.0,A,14.0,136.9857142857143,857.5429999999999
MODERNO,CI,2021005,SALTY,80007.0,A,14.0,136.9857142857143,637.0850000000003
MODERNO,CI,2021005,SALTY,80014.0,A,14.0,136.51785714285714,650.467
MODERNO,CI,2021005,SALTY,80024.0,A,12.0,37.00833333333333,316.178
MODERNO,CI,2021005,SALTY,80025.0,B-Regular,12.0,39.99166666666667,245.231
MODERNO,CI,2021005,SALTY,80026.0,A,12.0,39.99166666666667,277.385
MODERNO,CI,2021005,SALTY,80031.0,A,12.0,67.01666666666667,328.92699999999996
MODERNO,CI,2021005,SALTY,80032.0,A,12.0,70.98333333333333,334.7770000000001
MODERNO,CI,2021005,SALTY,80033.0,A,12.0,70.98333333333333,333.92199999999997
MODERNO,CI,2021005,SALTY,80055.0,B-Regular,54.0,136.9875,359.4500000000001
MODERNO,CI,2021005,SALTY,80057.0,C-Regular,54.0,136.9875,358.35699999999997
MODERNO,CI,2021005,SALTY,80093.0,X,14.0,202.85,0.0
MODERNO,CI,2021005,W SNACKS,11838.0,A,12.0,384.0,400.895
MODERNO,CI,2021005,W SNACKS,11847.0,A,12.0,384.0,502.274
MODERNO,CI,2021005,W SNACKS,11853.0,A,12.0,384.0,350.207
MODERNO,CI,2021005,W SNACKS,11916.0,A,12.0,384.0,262.653
MODERNO,CI,2021005,W SNACKS,12132.0,A,12.0,384.0,340.99
MODERNO,CI,2021005,W SNACKS,12133.0,A,12.0,384.0,368.638
MODERNO,CI,2021005,W SNACKS,60000.0,A,240.0,19.0,697.6829999999999
MODERNO,CI,2021005,W SNACKS,60015.0,A,240.0,18.000000000000004,591.857
MODERNO,CI,2021005,W SNACKS,60020.0,C-Regular,48.0,36.99583333333333,21.308000000000003
MODERNO,CI,2021005,W SNACKS,60024.0,B-Regular,12.0,221.99166666666667,223.77600000000004
MODERNO,CI,2021005,W SNACKS,60035.0,B-Regular,72.0,36.99861111111111,261.071
MODERNO,CI,2021005,W SNACKS,60039.0,B-Regular,240.0,20.999583333333334,700.5559999999998
MODERNO,CI,2021005,W SNACKS,60057.0,B-Regular,60.0,20.003333333333327,201.6320000000001
MODERNO,CI,2021005,W SNACKS,60058.0,C-Regular,60.0,20.003333333333327,170.42300000000003
MODERNO,CI,2021005,W SNACKS,60059.0,A,120.0,21.99916666666667,821.0200000000002
MODERNO,CI,2021005,W SNACKS,60063.0,C-Regular,12.0,110.0,137.278
MODERNO,CI,2021005,W SNACKS,60065.0,B-Regular,12.0,110.0,223.077
MODERNO,CI,2021005,W SNACKS,65000.0,A,120.0,39.99916666666667,609.606
MODERNO,CI,2021005,W SNACKS,65002.0,A,120.0,37.00166666666667,626.071
MODERNO,CI,2021005,W SNACKS,65004.0,A,120.0,37.00166666666667,372.97900000000004
MODERNO,CI,2021005,W SNACKS,65005.0,A,120.0,39.99916666666667,427.20600000000013
MODERNO,CI,2021005,W SNACKS,65006.0,A,60.0,32.99833333333333,392.03000000000014
MODERNO,CI,2021005,W SNACKS,65007.0,A,60.0,32.99833333333333,477.16000000000014
MODERNO,CI,2021005,W SNACKS,65008.0,C-Regular,112.0,16.070535714285715,302.372
MODERNO,CI,2021005,W SNACKS,65013.0,A,240.0,24.000833333333336,766.1030000000002
MODERNO,CI,2021005,W SNACKS,65016.0,A,156.0,14.29909722222222,443.51
MODERNO,CI,2021005,W SNACKS,65018.0,A,72.0,23.00138888888889,506.76200000000006
MODERNO,CI,2021005,W SNACKS,65020.0,A,12.0,107.99166666666666,299.356
MODERNO,CI,2021005,W SNACKS,65021.0,A,12.0,107.99166666666666,264.374
MODERNO,CI,2021005,W SNACKS,65022.0,C-Regular,60.0,40.0,134.401
MODERNO,CI,2021005,W SNACKS,65080.0,C-Regular,60.0,25.99833333333333,107.633
MODERNO,CI,2021005,W SNACKS,65081.0,B-Regular,60.0,25.99833333333333,187.191
MODERNO,CI,2021006,CEREAL,10012.0,B-Regular,24.0,299.99583333333334,8452.739
MODERNO,CI,2021006,CEREAL,10015.0,A,21.0,490.00952380952384,17112.771
MODERNO,CI,2021006,CEREAL,10018.0,A,16.0,740.00625,136040.00699999998
MODERNO,CI,2021006,CEREAL,10068.0,C-Regular,21.0,299.9952380952381,1467.9009999999996
MODERNO,CI,2021006,CEREAL,10214.0,B-Regular,28.0,290.00714285714287,7901.052
MODERNO,CI,2021006,CEREAL,10218.0,A,24.0,620.0041666666667,62154.769
MODERNO,CI,2021006,CEREAL,10233.0,A,21.0,450.00476190476195,18758.735
MODERNO,CI,2021006,CEREAL,10250.0,B-Regular,24.0,469.9958333333333,4872.982
MODERNO,CI,2021006,CEREAL,10302.0,B-Regular,28.0,260.0071428571428,3261.5440000000003
MODERNO,CI,2021006,CEREAL,10304.0,A,24.0,700.0083333333333,14969.096000000001
MODERNO,CI,2021006,CEREAL,10408.0,A,24.0,489.99166666666673,14899.843
MODERNO,CI,2021006,CEREAL,10509.0,A,24.0,409.99166666666673,25996.958
MODERNO,CI,2021006,CEREAL,10601.0,B-Regular,24.0,340.00416666666666,3794.4990000000003
MODERNO,CI,2021006,CEREAL,10700.0,C-Regular,104.0,29.99807692307693,184.07
MODERNO,CI,2021006,CEREAL,10707.0,C-Regular,104.0,35.00096153846154,633.377
MODERNO,CI,2021006,CEREAL,10713.0,B-Regular,12.0,310.8250000000001,9951.447
MODERNO,CI,2021006,CEREAL,10837.0,C-Regular,52.0,159.99615384615387,549.114
MODERNO,CI,2021006,CEREAL,10838.0,C-Regular,36.0,349.9972222222222,3855.6009999999997
MODERNO,CI,2021006,CEREAL,20002.0,B-Regular,21.0,490.00952380952384,5597.92
MODERNO,CI,2021006,CEREAL,20003.0,C-Regular,28.0,285.00357142857143,1548.1470000000002
MODERNO,CI,2021006,CEREAL,20015.0,C-Regular,24.0,330.0083333333333,1552.371
MODERNO,CI,2021006,CEREAL,20016.0,B-Regular,24.0,569.9958333333334,7783.936
MODERNO,CI,2021006,CEREAL,20031.0,C-Regular,28.0,464.9964285714285,416.64099999999996
MODERNO,CI,2021006,CEREAL,20043.0,B-Regular,20.0,775.01,3425.574
MODERNO,CI,2021006,CEREAL,20045.0,A,16.0,529.98,67608.769
MODERNO,CI,2021006,CEREAL,20073.0,A,21.0,299.9952380952381,12902.418
MODERNO,CI,2021006,CEREAL,20076.0,A,21.0,420.0047619047619,26434.111
MODERNO,CI,2021006,CEREAL,20085.0,C-Regular,24.0,309.9916666666667,2336.129
MODERNO,CI,2021006,CEREAL,20089.0,B-Regular,24.0,370.00000000000006,11144.483999999999
MODERNO,CI,2021006,CEREAL,20094.0,X,24.0,260.00416666666666,0.0
MODERNO,CI,2021006,CEREAL,20111.0,C-Regular,24.0,424.9958333333333,836.3989999999999
MODERNO,CI,2021006,CEREAL,20112.0,C-Regular,24.0,409.99166666666673,2902.766
MODERNO,CI,2021006,CEREAL,20135.0,C-Regular,24.0,340.00416666666666,1681.0020000000002
MODERNO,CI,2021006,CEREAL,20138.0,C-Regular,24.0,399.99166666666673,2457.5860000000002
MODERNO,CI,2021006,CEREAL,20141.0,C-Regular,21.0,559.9904761904761,5127.335
MODERNO,CI,2021006,CEREAL,20156.0,A,27.0,585.0,13015.327
MODERNO,CI,2021006,CEREAL,20177.0,C-Regular,24.0,379.9958333333333,1085.276
MODERNO,CI,2021006,CEREAL,20185.0,C-Regular,24.0,309.9916666666667,1800.46
MODERNO,CI,2021006,OTHERS,10820.0,A,27.0,253.00370370370374,211.767
MODERNO,CI,2021006,OTHERS,10821.0,A,27.0,253.00370370370374,594.314
MODERNO,CI,2021006,SALTY,80000.0,A,14.0,136.9857142857143,1128.343
